xdac,yWE
0.00244140625,0
0.0048828125,0
0.00244140625,0
0.0048828125,0
0.00244140625,0
0.0048828125,0
0.00732421875,0
0.00732421875,0
0.00732421875,0
0.01220703125,0
0.01220703125,0
0.01220703125,0
0.0146484375,0
0.01708984375,0
0.01708984375,0
0.01708984375,0
0.01953125,0
0.02197265625,0
0.0244140625,0
0.0244140625,0
0.0244140625,0
0.02685546875,0
0.029296875,0
0.03173828125,0
0.03173828125,0
0.03173828125,0
0.0341796875,0
0.03662109375,0
0.0390625,0
0.0390625,0
0.0390625,0
0.04150390625,0
0.0439453125,0
0.04638671875,0
0.04638671875,0
0.04638671875,0
0.048828125,0
0.05126953125,0
0.0537109375,0
0.0537109375,0
0.05615234375,0
0.05859375,0
0.0537109375,0
0.06103515625,0
0.06103515625,0
0.0634765625,0
0.06591796875,0
0.06103515625,0
0.0634765625,0
0.06591796875,0
0.06591796875,0
0.068359375,0
0.07080078125,0
0.0732421875,0
0.0732421875,0
0.0732421875,0
0.07568359375,0
0.078125,0
0.08056640625,0
0.08056640625,0
0.08056640625,0
0.0830078125,0
0.08544921875,0
0.087890625,0
0.087890625,0
0.087890625,0
0.09033203125,0
0.0927734375,0
0.0927734375,0
0.0927734375,0
0.09521484375,0
0.09765625,0
0.10009765625,0
0.10009765625,0
0.10009765625,0
0.1025390625,0
0.10498046875,0
0.107421875,0
0.107421875,0
0.107421875,0
0.10986328125,0
0.1123046875,0
0.1123046875,0
0.1123046875,0
0.11474609375,0
0.1171875,0
0.11962890625,0
0.11962890625,0
0.11962890625,0
0.1220703125,0
0.12451171875,0
0.126953125,0
0.126953125,0
0.126953125,0
0.12939453125,0
0.1318359375,0
0.13427734375,0
0.13427734375,0
0.13427734375,0
0.13671875,0
0.13916015625,0
0.1416015625,0
0.14404296875,0
0.14404296875,0
0.14404296875,0
0.146484375,0
0.14892578125,0
0.1513671875,0
0.1513671875,0
0.1513671875,0
0.15380859375,0
0.15625,0
0.15869140625,0
0.15869140625,0
0.1611328125,0
0.16357421875,0
0.166015625,0
0.15869140625,0
0.166015625,0
0.015869140625,0
0.16357421875,0
0.166015625,0
0.16845703125,0
0.1708984375,0
0.17333984375,0
0.17333984375,0
0.17578125,0
0.17822265625,0
0.17333984375,0
0.17578125,0
0.17822265625,0
0.1806640625,0
0.18310546875,0
0.1806640625,0
0.18310546875,0
0.18310546875,0
0.185546875,0
0.18798828125,0
0.1904296875,0
0.1904296875,0
0.1904296875,0
0.19287109375,0
0.1953125,0
0.19775390625,0
0.1953125,0
0.19775390625,0
0.2001953125,0
0.19775390625,0
0.2001953125,0
0.20263671875,0
0.205078125,0
0.205078125,0
0.205078125,0
0.20751953125,0
0.2099609375,0
0.2099609375,0
0.21240234375,0
0.21484375,0
0.21728515625,0
0.2197265625,0
0.22216796875,0
0.21484375,0
0.21728515625,0
0.2197265625,0
0.22216796875,0
0.21484375,0
0.21728515625,0
0.2197265625,0
0.22216796875,0
0.224609375,0
0.22705078125,0
0.2294921875,0
0.0048828125,0
0.22705078125,0
0.2294921875,0
0.23193359375,0
0.234375,0
0.2294921875,0
0.23193359375,0
0.234375,0
0.23681640625,0
0.2392578125,0
0.2392578125,0
0.2392578125,0
0.24169921875,0
0.244140625,0
0.24658203125,0
0.24658203125,0
0.24658203125,0
0.2490234375,0
0.25146484375,0
0.25390625,0
0.25390625,0
0.25390625,0
0.25634765625,0
0.2587890625,0
0.2587890625,0
0.26123046875,0
0.263671875,0
0.263671875,0
0.263671875,0
0.26611328125,0
0.2685546875,0
0.27587890625,0
0.27587890625,0
0.27587890625,0
0.2783203125,0
0.28076171875,0
0.283203125,0
0.283203125,0
0.283203125,0
0.28564453125,0
0.2880859375,0
0.29052734375,0
0.29052734375,0
0.29052734375,0
0.29296875,0
0.29541015625,0
0.30029296875,0
0.30029296875,0
0.30029296875,0
0.302734375,0
0.30517578125,0
0.31494140625,0
0.31494140625,0
0.3173828125,0
0.31982421875,0
0.31494140625,0
0.3173828125,0
0.31982421875,0
0.322265625,0
0.322265625,0
0.322265625,0
0.32470703125,0
0.3271484375,0
0.32958984375,0
0.32958984375,0
0.32958984375,0
0.33203125,0
0.33447265625,0
0.33935546875,0
0.33935546875,0
0.33935546875,0
0.341796875,0
0.34423828125,0
0.34912109375,0
0.34912109375,0
0.34912109375,0
0.3515625,0
0.35400390625,0
0.35888671875,0
0.361328125,0
0.36376953125,0
0.35888671875,0
0.361328125,0
0.36376953125,0
0.35888671875,0
